sqlId,NumsOfCountry,NumsOfRegion,Query
38986,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 17, 'day': None}, {'region_id': 18, 'day': None}, {'region_id': 149, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 383, 'day': None}, {'region_id': 376, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
38987,2,0,"{'days': ['5'], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 17, 'departRegionId': 18}"
38990,2,0,"{'days': ['5'], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
38992,2,0,"{'days': ['6'], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
38998,2,0,"{'days': ['5'], 'countries': [{'country_id': 19, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
38999,2,0,"{'days': ['6'], 'countries': [{'country_id': 19, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39000,2,0,"{'days': ['7'], 'countries': [{'country_id': 19, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39001,2,0,"{'days': ['7'], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39003,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 17, 'day': None}, {'region_id': 18, 'day': None}, {'region_id': 149, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 383, 'day': None}, {'region_id': 376, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [17, 18, 149, 373, 383, 376], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39006,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 18, 'day': None}, {'region_id': 149, 'day': None}, {'region_id': 376, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 17, 'day': None}, {'region_id': 383, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [18, 149, 376, 373, 17, 383], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39008,1,6,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [{'region_id': 18, 'day': None}, {'region_id': 149, 'day': None}, {'region_id': 376, 'day': None}, {'region_id': 373, 'day': None}, {'region_id': 17, 'day': None}, {'region_id': 383, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39012,1,8,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}, {'region_id': 56, 'day': None}, {'region_id': 60, 'day': None}, {'region_id': 84, 'day': None}, {'region_id': 185, 'day': None}, {'region_id': 63, 'day': None}, {'region_id': 184, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39014,1,8,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}, {'region_id': 55, 'day': None}, {'region_id': 56, 'day': None}, {'region_id': 60, 'day': None}, {'region_id': 84, 'day': None}, {'region_id': 185, 'day': None}, {'region_id': 63, 'day': None}, {'region_id': 184, 'day': None}], 'pois': ['474', '331', '204', '42', '105', '145', '17651'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39019,2,3,"{'days': ['10'], 'countries': [{'country_id': 22, 'day': None}, {'country_id': 37, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 27, 'day': None}, {'region_id': 369, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39021,2,4,"{'days': ['10'], 'countries': [{'country_id': 22, 'day': None}, {'country_id': 37, 'day': None}], 'regions': [{'region_id': 18, 'day': None}, {'region_id': 156, 'day': None}, {'region_id': 380, 'day': None}, {'region_id': 373, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39035,1,0,"{'days': ['7'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': None}"
39036,1,0,"{'days': ['7'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 72}"
39038,1,0,"{'days': ['15'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [72], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39039,1,0,"{'days': ['7'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 72, 'departRegionId': 72}"
39040,1,0,"{'days': ['7'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['10084', '21935'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 72, 'departRegionId': 72}"
39045,3,0,"{'days': ['12'], 'countries': [{'country_id': 20, 'day': None}, {'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39057,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 1, 'departRegionId': None}"
39059,3,1,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [{'region_id': 83, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 1, 'departRegionId': None}"
39060,1,0,"{'days': ['12'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [72], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39061,1,0,"{'days': ['12'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [72], 'poiNotGo': [1731, 2080], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39062,1,0,"{'days': ['12'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [72], 'poiNotGo': [1731, 2080, 2515], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39063,3,1,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 22, 'day': None}], 'regions': [{'region_id': 256, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 1, 'departRegionId': None}"
39077,1,0,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 76, 'departRegionId': None}"
39078,1,0,"{'days': ['5'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 76, 'departRegionId': None}"
39085,1,0,"{'days': ['6'], 'countries': [{'country_id': 9, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39091,1,0,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': ['2085', '746'], 'regionNotGo': [], 'poiNotGo': [2959], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39100,1,4,"{'days': ['10'], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 125, 'day': None}, {'region_id': 132, 'day': None}, {'region_id': 131, 'day': None}, {'region_id': 138, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39101,1,3,"{'days': ['10'], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 125, 'day': None}, {'region_id': 132, 'day': None}, {'region_id': 131, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39102,1,5,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 125, 'day': None}, {'region_id': 132, 'day': None}, {'region_id': 131, 'day': None}, {'region_id': 138, 'day': None}, {'region_id': 137, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39116,1,0,"{'days': ['6'], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39120,2,0,"{'days': [], 'countries': [{'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 159, 'departRegionId': 16}"
39124,2,0,"{'days': ['8'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39131,1,0,"{'days': ['7'], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': ['702', '693', '691', '2828', '931', '699', '705', '933'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39136,1,0,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 18, 'departRegionId': 17}"
39140,1,1,"{'days': ['6'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 76, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39153,1,1,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [{'region_id': 436, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39159,2,2,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 7, 'day': None}], 'pois': ['747', '812', '805'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 7, 'departRegionId': 7}"
39167,1,0,"{'days': ['6'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 27}"
39171,2,1,"{'days': ['10'], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [{'region_id': 1, 'day': 2}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39175,1,0,"{'days': ['9'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['9500'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 27}"
39176,1,0,"{'days': ['9'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': ['9500', '1731'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 27}"
39193,1,2,"{'days': ['5'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 69, 'day': 4}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39194,1,2,"{'days': ['6'], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 69, 'day': 4}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39195,1,2,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 69, 'day': 4}], 'pois': [], 'regionNotGo': [27, 70, 72, 76], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39196,1,2,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 69, 'day': None}], 'pois': [], 'regionNotGo': [27, 70, 72, 76], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39197,1,2,"{'days': [3, 12], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}, {'region_id': 69, 'day': None}], 'pois': [], 'regionNotGo': [27, 70, 72, 76, 338], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39200,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 101, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [3, 104, 101], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
39201,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 101, 'day': None}], 'pois': [], 'regionNotGo': [98, 103], 'poiNotGo': [], 'regionSorted': [3, 104, 101], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
